id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
PK10501,چڑھوئی,Charhoi,charhoi-pk10501,PK10501,11032,33.35,73.917
PK10502,Dulliya Jattan,Dulliya Jattan,dulliya-jattan-pk10502,PK10502,12630,33.316,73.838
PK10503,Fatehpur Thakiala,Fatehpur Thakiala,fatehpur-thakiala-pk10503,PK10503,12440,33.482,74.118
PK10504,Khui Ratta,Khui Ratta,khui-ratta-pk10504,PK10504,11250,33.347,74.084
PK10505,کوٹلی,Kotli,kotli-pk10505,PK10505,11100,33.502,73.933
PK10506,سیہنسا,Sehnsa,sehnsa-pk10506,PK10506,11014,33.545,73.701
