id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
PK60801,چک جھمرہ,Chak Jhumra,chak-jhumra-pk60801,PK60801,37700,31.646,73.232
PK60802,Faisalabad City,Faisalabad City,faisalabad-city-pk60802,PK60802,38200,31.43,73.103
PK60803,Faisalabad Sadar,Faisalabad Sadar,faisalabad-sadar-pk60803,PK60803,40550,31.391,72.927
PK60804,جڑانوالہ,Jaranwala,jaranwala-pk60804,PK60804,37250,31.364,73.453
PK60805,Summundri,Summundri,summundri-pk60805,PK60805,37300,31.02,72.907
PK60806,Tandlian Wala,Tandlian Wala,tandlian-wala-pk60806,PK60806,37110,30.913,73.063
