id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
PK70901,میرو خان,Meero Khan,meero-khan-pk70901,PK70901,77300,27.759,67.928
PK70902,نصیرآباد,Nasirabad,nasirabad-pk70902,PK70902,77030,27.437,67.982
PK70903,قمبر,Qambar,qambar-pk70903,PK70903,77040,27.558,67.611
PK70904,Qubo Saeed Khan,Qubo Saeed Khan,qubo-saeed-khan-pk70904,PK70904,77214,27.806,67.565
PK70905,شہدادکوٹ,Shahdadkot,shahdadkot-pk70905,PK70905,77300,27.881,67.933
PK70906,Sijawal Junejo,Sijawal Junejo,sijawal-junejo-pk70906,PK70906,77310,27.805,68.129
PK70907,وارہ,Warah,warah-pk70907,PK70907,77040,27.427,67.737
